The Settlers IV;PC;2001;Strategy;Blue Byte;0,00;0,02;0,00;0,00;0,02;;;;;;
Ryu-koku;PS2;2006;Adventure;KID;0,00;0,00;0,02;0,00;0,02;;;;;;
Dungeon Defenders;PC;2011;Role-Playing;Unknown;0,02;0,00;0,00;0,00;0,02;81,00;26,00;7,30;399;Trendy Entertainment;E10+
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu;DS;2008;Misc;Square Enix;0,00;0,00;0,02;0,00;0,02;;;;;;
GunParade Orchestra: Midori no Shou;PS2;2006;Adventure;Sony Computer Entertainment;0,00;0,00;0,02;0,00;0,02;;;;;;
Group S Challenge;XB;2003;Racing;Capcom;0,02;0,00;0,00;0,00;0,02;57,00;17,00;6,00;5;Capcom;E
Fritz Chess;Wii;2009;Strategy;Deep Silver;0,02;0,00;0,00;0,00;0,02;;;tbd;;Deep Silver;E
G1 Jockey Wii;Wii;2007;Sports;Tecmo Koei;0,00;0,00;0,02;0,00;0,02;;;;;;
Shooter: Starfighter Sanvein;PS;2000;Shooter;Midas Interactive Entertainment;0,01;0,01;0,00;0,00;0,02;;;;;;
Sakura Wars 1 & 2;PSP;2006;Strategy;Sega;0,00;0,00;0,02;0,00;0,02;;;;;;
Dragon's Lair;DS;2010;Platform;Destineer;0,02;0,00;0,00;0,00;0,02;63,00;4,00;tbd;;United Coders, Wizardry Engineering;E10+
Disney's Meet the Robinsons;DS;2007;Action;Disney Interactive Studios;0,02;0,00;0,00;0,00;0,02;64,00;6,00;tbd;;Climax Group, Climax Studios;E10+
Mata Hari: Betrayal is only a Kiss Away;PC;2008;Adventure;DTP Entertainment;0,00;0,02;0,00;0,00;0,02;63,00;11,00;;;DTP Entertainment;T
Cities in Motion Collection;PC;2011;Simulation;Unknown;0,00;0,02;0,00;0,00;0,02;;;tbd;;Paradox Interactive;E
Date A Live: Arusu Install;PS3;2014;Adventure;Compile Heart;0,00;0,00;0,02;0,00;0,02;;;;;;
Terminator 3: The Redemption;GC;2004;Shooter;Atari;0,02;0,00;0,00;0,00;0,02;68,00;20,00;tbd;;Paradigm Entertainment;T
Farm Frenzy;PC;2008;Strategy;Mumbo Jumbo;0,02;0,00;0,00;0,00;0,02;;;tbd;;Melesta;E
Tengen Toppa Gurren-Lagann;DS;2007;Action;Konami Digital Entertainment;0,00;0,00;0,02;0,00;0,02;;;;;;
Mario Tennis;3DS;N/A;Sports;N/A;0,00;0,00;0,02;0,00;0,02;;;;;;
Sugoi Hebereke;SNES;1994;Fighting;Sunsoft;0,00;0,00;0,02;0,00;0,02;;;;;;
Pebble Beach Golf Links;SAT;1994;Sports;Sega;0,00;0,00;0,02;0,00;0,02;;;;;;
Veggy World;DS;2011;Shooter;Jack of All Games;0,02;0,00;0,00;0,00;0,02;;;tbd;;Jack of All Games;E
Dakar 2: The World's Ultimate Rally;XB;2003;Racing;Acclaim Entertainment;0,02;0,00;0,00;0,00;0,02;;;;;;
Balls of Fury;Wii;2007;Sports;Zoo Digital Publishing;0,02;0,00;0,00;0,00;0,02;19,00;6,00;2,80;25;Black Lantern Studios;E10+
Indigo Prophecy;PC;2005;Adventure;Atari;0,00;0,02;0,00;0,00;0,02;85,00;41,00;8,30;375;Quantic Dream;M
Overlord;PC;2007;Strategy;Codemasters;0,00;0,02;0,00;0,00;0,02;81,00;27,00;8,10;220;Triumph Studios;T
Higurashi Daybreak Portable Mega Edition;PSP;2009;Adventure;Alchemist;0,00;0,00;0,02;0,00;0,02;;;;;;
The Lord of the Rings: The Battle for Middle-Earth II;PC;2006;Strategy;Electronic Arts;0,01;0,01;0,00;0,00;0,02;84,00;36,00;7,50;366;EA LA;T
Whiteout;PS2;2002;Racing;Konami Digital Entertainment;0,01;0,01;0,00;0,00;0,02;50,00;12,00;tbd;;Vicarious Visions;T
Shinken de Watashi ni Koi Shinasai! R;PS3;2012;Action;Minato Station;0,00;0,00;0,02;0,00;0,02;;;;;;
Command & Conquer: The First Decade;PC;2006;Strategy;Electronic Arts;0,01;0,01;0,00;0,00;0,02;;;;;;
Shiratsuyu no Kai;PSP;2013;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Rugby League Team Manager 2015;PC;2015;Action;Alternative Software;0,00;0,02;0,00;0,00;0,02;;;tbd;;Alternative Software;
FIFA Soccer 09;PC;2008;Sports;Electronic Arts;0,00;0,02;0,00;0,00;0,02;77,00;15,00;6,80;36;EA Canada;E
Quake 4;PC;2005;Shooter;Activision;0,00;0,02;0,00;0,00;0,02;81,00;62,00;7,60;281;Raven Software;M
XGRA: Extreme G Racing Association;GC;2003;Racing;Acclaim Entertainment;0,02;0,00;0,00;0,00;0,02;69,00;13,00;7,00;5;Acclaim Studios Cheltenham;T
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto;PSP;2008;Simulation;fonfun;0,00;0,00;0,02;0,00;0,02;;;;;;
Max Payne;PC;2001;Shooter;Take-Two Interactive;0,00;0,02;0,00;0,00;0,02;89,00;32,00;9,10;1016;Remedy Entertainment;M
Taito Legends 2;PS2;2006;Misc;Empire Interactive;0,01;0,01;0,00;0,00;0,02;67,00;11,00;tbd;;Empire Oxford;T
Touhou Genso Rondo: Bullet Ballet;PS4;2016;Shooter;Nippon Ichi Software;0,02;0,00;0,00;0,00;0,02;55,00;19,00;4,70;34;Mediascape, CUBETYPE;E10+
Kill.Switch;GBA;2004;Shooter;Zoo Digital Publishing;0,02;0,01;0,00;0,00;0,02;;;tbd;;Visual Impact;T
Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!;PSP;2010;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Jinsei Game Wii;Wii;2007;Misc;Takara Tomy;0,00;0,00;0,02;0,00;0,02;;;;;;
So Blonde;PC;2008;Adventure;Eidos Interactive;0,00;0,02;0,00;0,00;0,02;;;;;;
Atari Flashback Classics: Volume 1;XOne;2016;Misc;Atari;0,02;0,00;0,00;0,00;0,02;;;tbd;;Atari, Atari SA;E
The Sims: Complete Collection;PC;2005;Simulation;Electronic Arts;0,01;0,01;0,00;0,00;0,02;;;;;;
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore;DS;2008;Misc;Benesse;0,00;0,00;0,02;0,00;0,02;;;;;;
SBK: Snowboard Kids;DS;2005;Sports;Rising Star Games;0,02;0,00;0,00;0,00;0,02;63,00;14,00;6,50;4;Racjin;E
Gekka Ryouran Romance;PSP;2011;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Guess the Logos;XB;2004;Puzzle;Sega;0,02;0,00;0,00;0,00;0,02;;;;;;
Ore no Yome: Anata Dake no Hanayome;X360;2010;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Resident Evil Zero;PC;2016;Action;Capcom;0,01;0,01;0,00;0,00;0,02;;;;;;
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection;SAT;1996;Misc;Sonnet;0,00;0,00;0,02;0,00;0,02;;;;;;
Final Approach 2: 1st Priority;PS2;2008;Adventure;Princess Soft;0,00;0,00;0,02;0,00;0,02;;;;;;
Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!;DS;2009;Misc;PlayV;0,00;0,02;0,00;0,00;0,02;;;;;;
Homeworld;PC;1998;Strategy;Vivendi Games;0,00;0,02;0,00;0,00;0,02;93,00;20,00;9,00;326;Relic;E
Back to the Future: The Game;X360;2015;Adventure;Telltale Games;0,02;0,00;0,00;0,00;0,02;;;7,50;10;Telltale Games;
Sniper Elite V2;WiiU;2013;Shooter;505 Games;0,00;0,02;0,00;0,00;0,02;58,00;5,00;5,80;30;Rebellion;M
Moujuutsukai to Oujisama: Snow Bride;PS2;2011;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Detective Jinguuji Saburo: Ronde Revenge;3DS;2012;Action;Arc System Works;0,00;0,00;0,02;0,00;0,02;;;;;;
Casper: Spirit Dimensions;GC;2002;Platform;TDK Mediactive;0,02;0,00;0,00;0,00;0,02;;;tbd;;Lucky Chicken;E
Meitantei Evangelion;PS2;2007;Adventure;Broccoli;0,00;0,00;0,02;0,00;0,02;;;;;;
Tsuyo Kiss 2 Portable;PSP;2010;Adventure;NetRevo;0,00;0,00;0,02;0,00;0,02;;;;;;
Paragon;PS4;2016;Action;Epic Games;0,02;0,00;0,00;0,00;0,02;;;6,10;96;Epic Games;
Order of War;PC;2009;Strategy;Square Enix;0,00;0,01;0,00;0,00;0,02;69,00;39,00;7,30;73;Wargaming.net;T
The Fast and the Furious;PSP;2007;Racing;Deep Silver;0,02;0,00;0,00;0,00;0,02;58,00;7,00;5,30;6;Eutechnyx;T
Butt-Ugly Martians: Zoom or Doom!;PS2;2002;Racing;Vivendi Games;0,01;0,01;0,00;0,00;0,02;;;;;;
Mar Heaven: Karudea no Akuma;DS;2006;Role-Playing;Konami Digital Entertainment;0,00;0,00;0,02;0,00;0,02;;;;;;
Vampire Mansion: Linda Hyde;DS;2011;Adventure;Unknown;0,00;0,02;0,00;0,00;0,02;;;;;Easy Interactive;E10+
Brain Dead 13;PS;1996;Adventure;Coconuts Japan;0,01;0,01;0,00;0,00;0,02;;;;;;
"Robotics;Notes";X360;2012;Adventure;5pb;0,00;0,00;0,02;0,00;0,02;;;;;;
Maximum Capacity: Hotel Giant;PC;2002;Strategy;JoWood Productions;0,00;0,02;0,00;0,00;0,02;59,00;11,00;7,70;9;JoWooD Entertainment AG;T
Sacred Gold;PC;2005;Role-Playing;Encore;0,00;0,02;0,00;0,00;0,02;;;8,20;25;Ascaron Entertainment GmbH;T
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri;DS;2007;Misc;Tecmo Koei;0,00;0,00;0,02;0,00;0,02;;;;;;
T.A.C. Heroes : Big Red One;DS;2010;Strategy;Storm City Games;0,02;0,00;0,00;0,00;0,02;;;tbd;;Storm City Games;E10+
The King of Fighters NeoWave;XB;2006;Fighting;SNK Playmore;0,02;0,00;0,00;0,00;0,02;62,00;17,00;tbd;;SNK Playmore;T
Dungeons & Dragons: Shadow over Mystara;PS3;2013;Role-Playing;Capcom;0,00;0,00;0,02;0,00;0,02;;;;;;
Super PickUps;PS2;2007;Racing;XS Games;0,01;0,01;0,00;0,00;0,02;;;tbd;;Milestone;E
Command & Conquer 3: Deluxe Edition;PC;2008;Strategy;Electronic Arts;0,00;0,02;0,00;0,00;0,02;;;;;;
Legend: Hand of God;PC;2007;Role-Playing;DTP Entertainment;0,00;0,02;0,00;0,00;0,02;57,00;9,00;5,80;19;Master Creating;M
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa;DS;2007;Adventure;Marvelous Interactive;0,00;0,00;0,02;0,00;0,02;;;;;;
Atari Flashback Classics: Volume 2;XOne;2016;Misc;Atari;0,02;0,00;0,00;0,00;0,02;;;tbd;;Atari, Atari SA;E
Aquanaut's Holiday;PS;1995;Adventure;Sony Computer Entertainment;0,01;0,01;0,00;0,00;0,02;;;;;;
Hakuoki: Shinkai - Hana no Shou;PSV;2016;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Hot 'n' Cold;DS;2009;Action;Majesco Entertainment;0,02;0,00;0,00;0,00;0,02;;;;;;
Nisenochigiri;PSP;2010;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Sacred 3;PC;2014;Role-Playing;Deep Silver;0,00;0,02;0,00;0,00;0,02;57,00;47,00;1,40;544;Deep Silver;M
Pro Evolution Soccer 2017;PC;2016;Sports;Konami Digital Entertainment;0,00;0,02;0,00;0,00;0,02;69,00;9,00;3,70;137;Konami;E
Wakeboarding Unleashed Featuring Shaun Murray;GBA;2003;Sports;Aspyr;0,01;0,01;0,00;0,00;0,02;67,00;7,00;tbd;;Small Rockets;E
Last Escort;PS2;2006;Adventure;D3Publisher;0,00;0,00;0,02;0,00;0,02;;;;;;
Kikou Heidan J-Phoenix: Cobalt Shoutaihen;PS2;2002;Action;Takara;0,00;0,00;0,02;0,00;0,02;;;;;;
SAW;PC;2009;Action;Konami Digital Entertainment;0,00;0,02;0,00;0,00;0,02;55,00;6,00;6,00;31;Zombie Studios;M
World Championship Poker featuring Howard Lederer: All In;Wii;2006;Misc;505 Games;0,02;0,00;0,00;0,00;0,02;;;tbd;;Point of View;T
Meikyuu Cross Blood: Reloaded;X360;2011;Action;Unknown;0,00;0,00;0,02;0,00;0,02;;;;;;
Livly Garden;DS;2010;Simulation;Marvelous Interactive;0,00;0,00;0,02;0,00;0,02;;;;;;
Nicktoons Collection: Game Boy Advance Video Volume 3;GBA;2005;Misc;N/A;0,01;0,01;0,00;0,00;0,02;;;;;;
The Awakened Fate Ultimatum;PS3;2014;Role-Playing;Nippon Ichi Software;0,00;0,00;0,02;0,00;0,02;65,00;20,00;7,30;23;Nippon Ichi Software;T
Spider-Man 3;PC;2007;Platform;Activision;0,02;0,00;0,00;0,00;0,02;62,00;16,00;7,10;29;Beenox;T
Xblaze: Lost Memories;PS3;2015;Adventure;Arc System Works;0,02;0,00;0,00;0,00;0,02;63,00;4,00;6,20;5;Arc System Works;M
Elminage III: Ankoku no Shito to Yaiyou no Kyuuden;PSP;2011;Role-Playing;Starfish;0,00;0,00;0,02;0,00;0,02;;;;;;
Commando: Steel Disaster;DS;2008;Shooter;Lexicon Entertainment;0,02;0,00;0,00;0,00;0,02;64,00;6,00;tbd;;Mana Comp. Soft.;E10+
Aria: The Natural ~Tooi Yume no Mirage~;PS2;2006;Adventure;Alchemist;0,00;0,00;0,02;0,00;0,02;;;;;;
Fallout Trilogy;PC;2004;Role-Playing;Ubisoft;0,00;0,02;0,00;0,00;0,02;;;8,90;31;Various;M
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii;Wii;2008;Fighting;Marvelous Interactive;0,00;0,00;0,02;0,00;0,02;;;;;;
Natalie Brooks: Mystery at Hillcrest High;DS;2012;Action;Licensed 4U;0,00;0,02;0,00;0,00;0,02;;;;;;
Gal Gun;PS3;2012;Shooter;Alchemist;0,00;0,00;0,02;0,00;0,02;;;;;;
Hakuouki: Yuugi Roku DS;DS;2011;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Shonen Jump's Shaman King: Master of Spirits 2;GBA;2005;Role-Playing;Konami Digital Entertainment;0,01;0,01;0,00;0,00;0,02;;;;;;
Toki no Kizuna: Hanayui Tsuzuri;PSP;2013;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Rinne no Lagrange: Kamogawa Days;PS3;2012;Adventure;Namco Bandai Games;0,00;0,00;0,02;0,00;0,02;;;;;;
Code R;SAT;1998;Adventure;Quintet;0,00;0,00;0,02;0,00;0,02;;;;;;
The Idolmaster: Gravure For You! Vol.8;PS3;2012;Action;Namco Bandai Games;0,00;0,00;0,02;0,00;0,02;;;;;;
Spirits and Demons: 5 Game Pack;PC;2015;Misc;Focus Multimedia;0,00;0,02;0,00;0,00;0,02;;;;;;
Disney Sports Football;GBA;2002;Sports;Unknown;0,01;0,01;0,00;0,00;0,02;62,00;4,00;tbd;;Konami;E
Chicken Hunter;DS;2007;Shooter;Phoenix Games;0,02;0,00;0,00;0,00;0,02;39,00;5,00;tbd;;Phenomedia;E10+
Net High;PSV;2015;Adventure;Marvelous Games;0,00;0,00;0,02;0,00;0,02;;;;;;
Kao Challengers;PSP;2005;Platform;Atari;0,02;0,00;0,00;0,00;0,02;57,00;6,00;tbd;;Atari, Atari SA;E
Hakuoki: Shinkai - Furi no Shou;PSV;2015;Action;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Jake Hunter: Detective Chronicles;DS;2008;Adventure;Aksys Games;0,02;0,00;0,00;0,00;0,02;47,00;12,00;tbd;;WorkJam;T
Spider-Man: Web of Shadows;PC;2008;Action;Activision;0,00;0,02;0,00;0,00;0,02;52,00;11,00;7,80;57;Treyarch, Shaba Games;T
Demolition Company: Gold Edition;PC;2011;Simulation;N/A;0,00;0,02;0,00;0,00;0,02;;;tbd;;Giants Software;
Onechanbara Special;PSP;2011;Action;D3Publisher;0,00;0,00;0,02;0,00;0,02;;;;;;
Headhunter: Redemption;XB;2004;Action;Sega;0,02;0,00;0,00;0,00;0,02;59,00;26,00;6,80;4;Amuze;M
Jewel Master: Cradle Of Rome 2;DS;2011;Puzzle;Rising Star Games;0,00;0,02;0,00;0,00;0,02;;;tbd;;Rising Star Games;E
Daikaijuu Battle: Ultra Coliseum;Wii;2008;Fighting;Namco Bandai Games;0,00;0,00;0,02;0,00;0,02;;;;;;
Saki: Achiga-Hen Portable;PSP;2013;Adventure;Alchemist;0,00;0,00;0,02;0,00;0,02;;;;;;
Minna de Dokusho: Keatai Shousetsu Desu;PSP;2008;Misc;Dorart;0,00;0,00;0,02;0,00;0,02;;;;;;
Polar Bowler;DS;2008;Sports;Mumbo Jumbo;0,02;0,00;0,00;0,00;0,02;;;tbd;;Engine Software;E
Prehistorik Man;GBA;2001;Platform;THQ;0,01;0,01;0,00;0,00;0,02;69,00;11,00;tbd;;Titus Software;E
Winter Sports 2011;X360;2011;Sports;DTP Entertainment;0,00;0,02;0,00;0,00;0,02;;;;;DTP Entertainment;
F1 2002;GBA;2002;Racing;Destination Software, Inc;0,01;0,01;0,00;0,00;0,02;;;tbd;;Magic Pockets;E
Chicago Enforcer;XB;2005;Shooter;Kemco;0,02;0,00;0,00;0,00;0,02;33,00;9,00;2,80;4;Touchdown Entertainment;M
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7;PS3;2015;Misc;Namco Bandai Games;0,00;0,00;0,02;0,00;0,02;;;;;;
The Lord of the Rings Online: Mines of Moria;PC;2008;Role-Playing;Codemasters Online;0,00;0,02;0,00;0,00;0,02;85,00;24,00;8,20;99;Turbine Inc.;T
Chevrolet Camaro: Wild Ride;DS;2010;Racing;Storm City Games;0,02;0,00;0,00;0,00;0,02;;;tbd;;Visual Impact;E
Jinguuji Saburou DS: Akai Chou;DS;2010;Adventure;Arc System Works;0,00;0,00;0,02;0,00;0,02;;;;;;
Carmageddon: Max Damage;XOne;2016;Action;Stainless Games;0,01;0,01;0,00;0,00;0,02;52,00;15,00;7,10;12;Stainless Games;M
Stormrise;PC;2009;Strategy;Sega;0,00;0,02;0,00;0,00;0,02;42,00;15,00;4,90;22;Creative Assembly;M
Dance Dance Revolution Extra Mix;PS;2001;Simulation;Konami Digital Entertainment;0,00;0,00;0,02;0,00;0,02;;;;;;
UnchainBlades EXXiV;PSP;2012;Role-Playing;FuRyu;0,00;0,00;0,02;0,00;0,02;;;;;;
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou;DS;2008;Adventure;Namco Bandai Games;0,00;0,00;0,02;0,00;0,02;;;;;;
Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version;PSV;2015;Strategy;Tecmo Koei;0,00;0,00;0,02;0,00;0,02;;;;;;
Super Bowling;N64;1999;Sports;Athena;0,02;0,00;0,00;0,00;0,02;;;;;;
Rat Attack!;N64;2000;Puzzle;Mindscape;0,02;0,00;0,00;0,00;0,02;;;;;;
Kawaii Koinu DS 3;DS;2010;Simulation;MTO;0,00;0,00;0,02;0,00;0,02;;;;;;
Hoppie;DS;2011;Platform;Jack of All Games;0,02;0,00;0,00;0,00;0,02;;;tbd;;Jack of All Games;E
Chuugen no Hasha: Sangoku Shouseiden;PSP;2006;Strategy;Namco Bandai Games;0,00;0,00;0,02;0,00;0,02;;;;;;
Resident Evil 4 HD;XOne;2016;Shooter;Capcom;0,02;0,00;0,00;0,00;0,02;;;;;;
Largo Winch .// Commando Sar;PS;2002;Adventure;Ubisoft;0,01;0,01;0,00;0,00;0,02;;;;;;
Joker no Kuni no Alice: Wonderful Wonder World;PSP;2011;Adventure;Quinrose;0,00;0,00;0,02;0,00;0,02;;;;;;
Cross Treasures;DS;2009;Role-Playing;Square Enix;0,00;0,00;0,02;0,00;0,02;;;;;;
Painkiller;PC;2004;Shooter;DreamCatcher Interactive;0,00;0,02;0,00;0,00;0,02;81,00;62,00;8,10;284;People Can Fly;M
Ruff Trigger: The Vanocore Conspiracy;PS2;2006;Platform;Natsume;0,01;0,01;0,00;0,00;0,02;57,00;8,00;7,00;7;Playstos Entertainment;E10+
Fast & Furious: Showdown;PS3;2013;Action;Activision;0,00;0,02;0,00;0,00;0,02;;;;;;
Princess Isabella: A Witch's Curse;Wii;2010;Adventure;Destineer;0,02;0,00;0,00;0,00;0,02;;;tbd;;Gogii Games;E
Casper's Scare School: Spooky Sports Day;Wii;2009;Sports;Blast! Entertainment Ltd;0,02;0,00;0,00;0,00;0,02;;;tbd;;Blast! Entertainment Ltd;E
War Leaders: Clash of Nations;PC;2009;Strategy;CDV Software Entertainment;0,00;0,02;0,00;0,00;0,02;;;6,40;8;Enigma Software Productions;T
Ferrari Challenge Trofeo Pirelli Deluxe;Wii;2009;Racing;System 3 Arcade Software;0,00;0,02;0,00;0,00;0,02;;;;;;
Silent Bomber;PS;1999;Action;Virgin Interactive;0,01;0,01;0,00;0,00;0,02;;;;;;
Samurai & Dragons;PSV;2012;Action;Sega;0,00;0,00;0,02;0,00;0,02;;;;;;
Elminage Original: Majo to Megami to Kamigami no Yubiwa;PSP;2011;Role-Playing;Starfish;0,00;0,00;0,02;0,00;0,02;;;;;;
PDC World Championship Darts: Pro Tour;X360;2010;Sports;O-Games;0,00;0,02;0,00;0,00;0,02;;;;;;
TalkMan;PSP;2006;Misc;Sony Computer Entertainment;0,00;0,00;0,02;0,00;0,02;;;;;;
RollerCoaster Tycoon World;PC;2016;Simulation;Atari;0,00;0,02;0,00;0,00;0,02;43,00;7,00;2,40;31;Nvizzio Creations;E
Oil Rush;PC;2012;Strategy;Iceberg Interactive;0,00;0,02;0,00;0,00;0,02;67,00;23,00;6,50;55;Unigine Corp, Russia;
XGRA: Extreme G Racing Association;XB;2003;Racing;Acclaim Entertainment;0,02;0,00;0,00;0,00;0,02;66,00;15,00;6,80;5;Acclaim Studios Cheltenham;T
Arslan: The Warriors of Legend;XOne;2016;Action;Tecmo Koei;0,01;0,00;0,00;0,00;0,02;;;5,80;12;Omega Force;T
Darksiders: Warmastered Edition;PS4;2016;Action;Nordic Games;0,02;0,00;0,00;0,00;0,02;79,00;9,00;8,50;15;Nordic Games Publishing;M
Uta no * Prince-Sama;PSP;2010;Adventure;Broccoli;0,00;0,00;0,02;0,00;0,02;;;;;;
Agatha Christie: The ABC Murders;PC;2016;Adventure;Microids;0,00;0,02;0,00;0,00;0,02;66,00;15,00;8,50;144;Artefacts Studio;
Elminage Gothic: Ulm Zakir to Yami no Gishiki;PSP;2012;Role-Playing;Starfish;0,00;0,00;0,02;0,00;0,02;;;;;;
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator;PSP;2006;Misc;Sega;0,00;0,00;0,02;0,00;0,02;;;;;;
Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!;3DS;2011;Action;Namco Bandai Games;0,00;0,00;0,02;0,00;0,02;;;;;;
Mushishi: Amefuru Sato;DS;2008;Simulation;Marvelous Interactive;0,00;0,00;0,02;0,00;0,02;;;;;;
Timmy Time;DS;2011;Action;Avanquest;0,00;0,02;0,00;0,00;0,02;;;;;;
Arcana Famiglia: Vascello Phantasma no Majutsushi;PSP;2012;Action;Comfort;0,00;0,00;0,02;0,00;0,02;;;;;;
Lara Croft and the Temple of Osiris;PC;2014;Action;Square Enix;0,00;0,02;0,00;0,00;0,02;73,00;17,00;5,40;52;Nixxes Software;T
The Legend of Heroes: Trails in the Sky Second Chapter;PS3;2013;Role-Playing;Falcom Corporation;0,00;0,00;0,02;0,00;0,02;;;;;;
Airport Simulator;PC;2011;Simulation;Unknown;0,00;0,02;0,00;0,00;0,02;;;;;;
Motocross Mania 3;XB;2005;Racing;Take-Two Interactive;0,01;0,00;0,00;0,00;0,02;38,00;9,00;3,60;7;Deibus Studios;T
Winning Post 7: Maximum 2007;PS2;2007;Sports;Tecmo Koei;0,00;0,00;0,02;0,00;0,02;;;;;;
ESPN MLS ExtraTime 2002;GC;2002;Sports;Konami Digital Entertainment;0,02;0,00;0,00;0,00;0,02;68,00;6,00;tbd;;KCEA;E
Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days;PS2;2010;Action;Russel;0,00;0,00;0,02;0,00;0,02;;;;;;
Vitamin R;PSP;2013;Adventure;D3Publisher;0,00;0,00;0,02;0,00;0,02;;;;;;
Angelique Retour;PSV;2015;Action;Tecmo Koei;0,00;0,00;0,02;0,00;0,02;;;;;;
Fist of the North Star: Ken's Rage 2;WiiU;2013;Fighting;Tecmo Koei;0,00;0,00;0,02;0,00;0,02;40,00;4,00;5,80;18;Koei;M
Blazing Angels: Squadrons of WWII;PC;2006;Simulation;Ubisoft;0,02;0,00;0,00;0,00;0,02;65,00;16,00;4,60;17;Ubisoft Romania;T
Hellgate: London;PC;2007;Role-Playing;Electronic Arts;0,00;0,02;0,00;0,00;0,02;70,00;40,00;6,30;374;Flagship Studios;M
Gakuen K: Wonderful School Days;PSP;2014;Adventure;Idea Factory;0,00;0,00;0,02;0,00;0,02;;;;;;
Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation;GBA;2006;Action;Atari;0,01;0,01;0,00;0,00;0,02;;;;;;
Guitar Freaks V2 & DrumMania V2;PS2;2006;Simulation;Konami Digital Entertainment;0,00;0,00;0,02;0,00;0,02;;;;;;
Backyard Baseball '09;PS2;2008;Sports;Atari;0,01;0,01;0,00;0,00;0,02;;;tbd;;Humongous Entertainment;E
Dynasty Warriors 8: Empires;PSV;2015;Action;Tecmo Koei;0,00;0,00;0,02;0,00;0,02;70,00;15,00;7,40;9;Omega Force;T
Puzzle City;DS;2009;Puzzle;Destineer;0,02;0,00;0,00;0,00;0,02;;;tbd;;Destineer;E
Dance! It's Your Stage;PS3;2011;Misc;DTP Entertainment;0,00;0,02;0,00;0,00;0,02;;;;;;
CV Casting Voice;PS3;2014;Adventure;Namco Bandai Games;0,00;0,00;0,02;0,00;0,02;;;;;;
Pastel Chime Continue;PSP;2010;Adventure;5pb;0,00;0,00;0,02;0,00;0,02;;;;;;
Zwei!!;PSP;2008;Role-Playing;Falcom Corporation;0,00;0,00;0,02;0,00;0,02;;;;;;
The Sims 2: Happy Holiday Stuff;PC;2006;Simulation;Electronic Arts;0,01;0,01;0,00;0,00;0,02;;;tbd;;Maxis;T
Ro-Kyu-Bu! Lost Secret;PSP;2013;Adventure;Kadokawa Shoten;0,00;0,00;0,02;0,00;0,02;;;;;;
Pump It Up: Exceed;XB;2005;Misc;Mastiff;0,01;0,00;0,00;0,00;0,02;74,00;9,00;7,50;4;Andamiro U.S.A. Corp.;T
Tenkai Knights: Brave Battle;3DS;2014;Action;Namco Bandai Games;0,01;0,01;0,00;0,00;0,02;26,00;10,00;2,40;22;Bandai Namco Games;E10+
TOCA Race Driver 3;PC;2006;Racing;Codemasters;0,00;0,02;0,00;0,00;0,02;84,00;16,00;7,80;53;Codemasters;E10+
Malice;PS2;2004;Platform;Evolved Games;0,01;0,01;0,00;0,00;0,02;51,00;11,00;tbd;;Argonaut Games;T
Devil Survivor: Over Clock;3DS;2015;Strategy;Atlus;0,00;0,00;0,02;0,00;0,02;;;;;;
Defendin' De Penguin;DS;2008;Strategy;Zushi Games;0,02;0,00;0,00;0,00;0,02;;;;;;
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection;PS2;2008;Role-Playing;Sega;0,00;0,00;0,02;0,00;0,02;;;;;;
